Alignment,Outlier_Seq_No,Z_score,PT_ID
3J6Z7,77,9818.XP_007956338.1,6.654886408767625
3J6Z8,26,246437.XP_006165872.1,8.42127173853359
3J6Z9,52,109478.XP_005874658.1,7.637919271137975
3J6ZA,36,885580.XP_010633718.1,3.603657274054209
3J6ZB,26,885580.XP_010601944.1,8.313231554318115
3J6ZC,52,72004.XP_005900353.1,6.812970558885893
3J6ZE,51,109478.XP_005878778.1,5.928578202389558
3J6ZF,29,10036.XP_005087163.1,5.6514104698481935
3J6ZG,26,246437.XP_006144125.1,5.453677575502068
3J6ZJ,16,9371.XP_004704534.1,5.864123872892692
3J6ZK,28,185453.XP_006859996.1,5.704904083853792
3J6ZM,15,9258.ENSOANP00000020949,6.833611245233888
3J6ZN,16,9402.XP_006909475.1,8.507628846162634
3J6ZQ,6,13616.ENSMODP00000011948,3.96404866853885
3J6ZR,58,59538.XP_005962078.1,7.272189237373368
3J6ZS,3,29073.XP_008687886.1,3.077814858385314
3J6ZT,7,29078.XP_008152731.1,4.021610834805452
3J6ZU,8,10181.XP_004843268.1,7.142174206282669
3J6ZV,99,59538.XP_005983265.1,15.113502571471509
3J6ZY,42,9767.XP_007198516.1,3.7491987830461757
3J6ZZ,44,1026970.XP_008829765.1,7.142197251977854
3J702,34,9978.XP_004594097.1,5.889388917582761
3J705,30,885580.XP_010615342.1,5.484131771964355
3J706,31,72004.XP_005889926.1,8.372474785312829
3J707,47,61853.ENSNLEP00000023274,8.078083787791881
3J708,62,34839.XP_005405396.1,5.858459294454558
3J70A,31,9986.ENSOCUP00000018224,6.86011106851298
3J70B,44,9694.XP_007089083.1,6.890844130175375
3J70C,56,59538.XP_005973726.1,7.7102521121151595
3J70D,1,1026970.XP_008845300.1,8.05138410196638
3J70E,12,10036.XP_005063308.1,5.965463903803228
3J70F,147,28737.XP_006901953.1,12.511418573964507
3J70H,36,225400.XP_006770644.1,5.369045453546883
3J70I,33,10029.XP_007633294.1,3.5341363520374562
3J70J,17,9365.XP_007535771.1,5.289571718112612
3J70N,50,9767.XP_007194098.1,6.280789086320361
3J70P,7,27679.XP_010343128.1,4.6101784933660745
3J70Q,48,9694.XP_007078296.1,8.423887228134133
3J70R,44,246437.XP_006169198.1,11.287115110983175
3J70S,28,61622.XP_010377665.1,4.261628230818554
3J70T,7,10090.ENSMUSP00000097929,8.994308542461312
3J70U,55,34839.XP_005389151.1,6.148729066336163
3J70V,9,246437.XP_006146752.1,3.749690785694284
3J70W,12,10029.XP_007616740.1,6.098815450153491
3J70X,6,28737.XP_006891127.1,6.853919577047368
3J70Y,69,9597.XP_008976958.1,4.351398027519339
3J710,61,9694.XP_007093834.1,7.230004032212919
3J711,47,9694.XP_007074440.1,4.314053369330691
3J712,37,89462.XP_006060302.1,6.275495892339894
3J713,17,9371.XP_004698283.1,8.124773546249004
3J716,8,10181.XP_004860242.1,7.9050082072213055
3J717,18,9371.XP_004702223.1,8.1207333769312
3J718,50,185453.XP_006865194.1,6.102869573238757
3J719,22,51337.XP_004664861.1,7.7959743926620115
3J71B,82,10181.XP_004865379.1,7.35880353636432
3J71C,20,9478.XP_008054976.1,8.600802000157923
3J71D,7,29073.XP_008707752.1,8.1754142746926
3J71E,45,9694.XP_007094034.1,5.396998508541362
3J71F,23,9978.XP_004580627.1,7.941323378350833
3J71G,35,9707.XP_004413064.1,3.3037355033787112
3J71I,20,9541.XP_005554375.1,5.106823381931795
3J71J,38,9694.XP_007093248.1,5.821496716026925
3J71K,8,89462.XP_006077289.1,6.897165054043592
3J71M,24,885580.XP_010643282.1,5.803306050168143
3J71N,4,10181.XP_004851254.1,8.199292246221336
3J71P,56,60711.ENSCSAP00000000472,6.264286433526407
3J71Q,33,885580.XP_010640076.1,7.921750408156546
3J71R,7,246437.XP_006167173.1,5.489407139638811
3J71S,44,9694.XP_007096352.1,4.905356103836524
3J71U,64,9597.XP_008950272.1,5.059523420068138
3J71V,15,9258.ENSOANP00000013757,8.25207197472609
3J71W,9,10181.XP_004863338.1,6.0897320411470055
3J71Y,24,9361.ENSDNOP00000024970,4.243540742804721
3J71Z,67,9541.XP_005564547.1,4.225124112885357
3J720,7,13616.ENSMODP00000005811,5.4683237678709595
3J721,35,246437.XP_006145990.1,5.2311484745436
3J722,3,885580.XP_010609653.1,8.395749664725734
3J723,51,42254.XP_004617495.1,5.125042272832985
3J724,9,10181.XP_004853627.1,6.324899759537669
3J725,18,13616.ENSMODP00000041209,4.4144919118041965
3J726,16,9478.XP_008046974.1,6.482005093910182
3J727,2,89462.XP_006079666.1,7.194120974116193
3J728,7,10160.XP_004632660.1,8.64926070212699
3J729,65,51337.XP_004663770.1,6.2877441801484135
3J72B,52,34839.XP_005394689.1,8.886651835767719
3J72C,14,9258.ENSOANP00000032064,5.622081047407949
3J72D,40,9668.ENSMPUP00000000721,8.096558730776918
3J72E,25,9733.XP_004283713.1,5.508859405230147
3J72F,29,10029.XP_007637333.1,5.544371822863433
3J72G,26,13616.ENSMODP00000015875,5.241741948441104
3J72I,44,9694.XP_007089007.1,6.386292755960276
3J72J,37,89462.XP_006077251.1,6.509875527537824
3J72K,29,10029.XP_007611623.1,8.22581653530533
3J72M,24,885580.XP_010618641.1,7.264459755196844
3J72N,39,9778.XP_004375656.1,5.754888160524971
3J72P,15,9402.XP_006909013.1,3.3197666655717564
3J72Q,1,9541.XP_005550661.1,7.20044992067049
3J72R,47,9767.XP_007185186.1,6.012848503259969
3J72S,41,89462.XP_006051740.1,5.962254498425529
3J72T,1,10029.XP_007609192.1,6.950724540795483
3J72U,52,59463.ENSMLUP00000015448,6.035765583686823
3J72V,45,72004.XP_005897641.1,8.750980071034371
3J72X,80,9402.XP_006925164.1,7.362367073460659
3J72Z,13,72004.XP_005887390.1,4.394309260689707
3J730,31,9986.ENSOCUP00000012636,6.974656694087052
3J731,48,27679.XP_010342650.1,5.441299408176927
3J732,3,27679.XP_010338017.1,6.935781764104162
3J734,57,34839.XP_005373304.1,8.022884714306272
3J735,26,10029.XP_007635741.1,5.434544696004833
3J736,54,885580.XP_010601343.1,6.764042918087687
3J737,31,9778.XP_004372134.1,6.718843360483536
3J739,68,9555.ENSPANP00000018934,6.199085813365223
3J73A,17,9478.XP_008063495.1,8.254521255424624
3J73C,17,9365.XP_007520524.1,7.991843477057235
3J73E,55,89462.XP_006067656.1,5.881829896004674
3J73G,3,34839.XP_005413681.1,5.524744014357361
3J73H,51,79684.XP_005368560.1,8.07067367508552
3J73I,39,61622.XP_010361651.1,8.013637998051315
3J73J,23,10042.XP_006988431.1,8.002168647544444
3J73M,34,482537.XP_008561386.1,7.7908980338001905
3J73N,29,118797.XP_007451788.1,8.75261714546834
3J73P,23,9478.XP_008061796.1,8.710924672387955
3J73Q,16,9402.XP_006918211.1,8.286864597898163
3J73S,68,42254.XP_004604730.1,7.862822524513988
3J73V,24,13616.ENSMODP00000013838,3.9516772534903604
3J73W,18,9402.XP_006912803.1,6.463361796233286
3J73X,7,27679.XP_003933151.2,4.4774623142524925
3J73Y,36,42254.XP_004618415.1,3.4772746024298633
3J740,18,9361.ENSDNOP00000021090,6.233763550282815
3J741,13,9305.ENSSHAP00000012539,4.721355799132986
3J742,23,10036.XP_005072263.1,8.392165305481658
3J743,24,1026970.XP_008826684.1,6.609903214774583
3J744,24,9646.ENSAMEP00000019805,6.66499716894168
3J745,7,13616.ENSMODP00000000779,8.246992335749647
3J746,47,9694.XP_007088338.1,7.1024877117339456
3J747,10,10029.XP_007618688.1,7.0047351536915325
3J748,55,29078.XP_008153832.1,7.605636578467141
3J749,13,9361.ENSDNOP00000003353,4.895317460736634
3J74A,25,9978.XP_004579041.1,7.157955678061066
3J74B,49,9541.XP_005580295.1,5.769778081621715
3J74C,25,9823.ENSSSCP00000018347,4.002006666260518
3J74D,2,482537.XP_008587232.1,6.167296342385368
3J74E,1,885580.XP_010613324.1,5.058862935166759
3J74G,24,885580.XP_010605073.1,6.781887322308835
3J74I,26,885580.XP_010640104.1,6.065327720624231
3J74J,45,9778.XP_004379278.1,4.006893560057844
3J74K,75,9365.XP_007524233.1,8.108264166914191
3J74M,28,225400.XP_006754834.1,5.918550838144511
3J74N,17,9365.XP_007518794.1,7.398073185843596
3J74Q,13,9305.ENSSHAP00000016439,4.7619360917650635
3J74R,6,34839.XP_005407044.1,6.814941839138898
3J74S,24,1026970.XP_008835805.1,7.769275055731816
3J74T,66,9612.ENSCAFP00000042050,7.376415897083935
3J74U,32,1026970.XP_008845331.1,6.106836721940013
3J74W,50,89462.XP_006040774.1,6.2491594643973585
3J74X,32,9739.XP_004316034.1,6.621317928008249
3J74Y,32,1026970.XP_008827193.1,7.087876853193751
3J74Z,20,9402.XP_006908220.1,6.117241750707572
3J750,26,246437.XP_006141191.1,6.051101559906617
3J751,23,225400.XP_006771955.1,4.719138339669043
3J752,42,9694.XP_007078414.1,4.602599635671119
3J753,26,9823.ENSSSCP00000025604,3.731554399718485
3J755,73,9597.XP_008953502.1,8.425711196879185
3J756,18,9365.XP_007539208.1,8.105551221364772
3J758,49,9739.XP_004320010.1,4.62329505468032
3J759,2,72004.XP_005909008.1,4.50064349382514
3J75A,8,13616.ENSMODP00000020343,8.125562175235993
3J75B,4,10160.XP_004634072.1,4.17603732978789
3J75C,45,59538.XP_005978258.1,5.178908268070257
3J75G,17,9402.XP_006909196.1,4.7295685601732975
3J75H,21,9478.XP_008049048.1,6.982212202026974
3J75J,45,885580.XP_010639791.1,8.071205788696837
3J75M,56,29073.XP_008709785.1,7.305740639995715
3J75N,55,9597.XP_003804872.1,7.582429871913567
3J75P,51,51337.XP_004651341.1,7.600348517112294
3J75Q,14,9555.ENSPANP00000013853,6.370686020290572
3J75R,71,9555.ENSPANP00000020613,7.490240185650806
3J75S,19,9361.ENSDNOP00000021099,8.208155100012481
3J75U,23,10036.XP_005075816.1,3.445062635139306
3J75V,81,10116.ENSRNOP00000024239,6.656598743225613
3J75W,17,9371.XP_004702861.1,5.47881903600607
3J75Y,42,9707.XP_004417867.1,5.178636184543944
3J75Z,29,10029.XP_007630222.1,6.873274124897179
3J760,219,27679.XP_010343966.1,13.564031384838882
3J762,6,13616.ENSMODP00000014712,7.937587553240114
3J763,58,34839.XP_005408848.1,6.865762345108175
3J764,60,9612.ENSCAFP00000009642,6.571919579484835
3J765,68,9555.ENSPANP00000013648,6.2059733010296325
3J766,21,9402.XP_006908348.1,5.903772492955556
3J767,7,13616.ENSMODP00000030326,8.187251167161115
3J768,18,9541.XP_005590130.1,5.273647316360805
3J76B,9,10160.XP_004641379.1,6.727570084960172
3J76D,29,10036.XP_005081907.1,3.9948092065859693
3J76E,10,10029.XP_007632049.1,6.169329108856574
3J76F,15,9258.ENSOANP00000017857,8.282759245938568
3J76G,40,10160.XP_004643198.1,6.759513807202846
3J76H,32,9978.XP_004586369.1,6.946751001127391
3J76I,32,9986.ENSOCUP00000011073,6.388047605210242
3J76M,40,109478.XP_005886076.1,8.02164083443693
3J76N,27,482537.XP_008585443.1,6.653465802376945
3J76P,5,29073.XP_008686282.1,3.7576890474010516
3J76Q,35,246437.XP_006153650.1,4.83061661535379
3J76R,8,27679.XP_010349217.1,3.6156263931455848
3J76T,27,482537.XP_008586059.1,6.13908934387485
3J76U,33,9940.ENSOARP00000002976,5.265941087248751
3J76V,17,29078.XP_008144924.1,5.117104997518812
3J76W,12,109478.XP_005878927.1,6.857142857142856
3J76Y,30,10181.XP_004874133.1,6.492067714108423
3J76Z,64,51337.XP_004667174.1,5.903448470399265
3J770,26,885580.XP_010633715.1,7.7193880250738
3J771,36,109478.XP_005861353.1,4.097212853993095
3J772,5,34839.XP_005396817.1,7.63936376897081
3J773,45,9739.XP_004310534.1,5.294470774217075
3J774,54,34839.XP_005402346.1,7.182321802482783
3J775,16,9478.XP_008048864.1,8.244395891667436
3J776,43,79684.XP_005372496.1,5.135619226394161
3J777,5,1026970.XP_008849326.1,5.477634831695165
3J778,6,10181.XP_004847490.1,6.477976749727496
3J779,63,9601.ENSPPYP00000008248,6.303581966779778
3J77A,58,72004.XP_005904615.1,7.867765933341708
3J77B,3,29073.XP_008695299.1,6.718828160793594
3J77C,7,10160.XP_004649048.1,8.237513615606943
3J77D,53,9940.ENSOARP00000022019,4.8095622434889265
3J77F,11,9478.XP_008047423.1,5.358862681403782
3J77G,14,9305.ENSSHAP00000015984,7.624110441247942
3J77H,49,9739.XP_004318510.1,6.171971633156632
3J77I,30,9986.ENSOCUP00000000675,7.827909060812381
3J77J,37,72004.XP_005906658.1,6.22038835714531
3J77K,7,29073.XP_008687999.1,7.6358005723037685
3J77M,37,89462.XP_006067623.1,4.737269486036661
3J77N,7,29073.XP_008709619.1,5.468414398094392
3J77P,27,118797.XP_007472374.1,5.301982115060013
3J77Q,18,9365.XP_007539520.1,3.501561090865505
3J77R,51,59538.XP_005963029.1,5.587897324720611
3J77U,24,885580.XP_010617797.1,4.832849649087103
3J77V,154,9739.XP_004320855.1,7.683743411569133
3J77X,61,9694.XP_007087223.1,9.216573056288851
3J77Y,4,29073.XP_008682644.1,6.474916192577666
3J77Z,1,482537.XP_008581039.1,7.187828986116999
3J780,65,9612.ENSCAFP00000029652,7.156986971829165
3J781,46,9713.XP_006739770.1,7.3526663790789515
3J782,8,9258.ENSOANP00000023450,3.6280999324755077
3J783,10,34839.XP_005394801.1,4.9676918507840595
3J784,48,59538.XP_005959784.1,7.0508411089646055
3J785,54,59538.XP_005972432.1,7.004006045962949
3J786,37,109478.XP_005861059.1,4.316228886166478
3J787,90,51337.XP_004653026.1,7.858386910551988
3J788,57,34839.XP_005392483.1,7.399153892559008
3J789,10,10181.XP_004861129.1,5.758894802063584
3J78B,6,29073.XP_008703550.1,6.905254342071905
3J78C,35,109478.XP_005857120.1,7.704536005519106
3J78D,10,27679.XP_010327963.1,7.700751938229014
3J78E,43,9778.XP_004384305.1,5.027838617364512
3J78F,45,9668.ENSMPUP00000010846,7.2604955593780325
3J78G,21,1026970.XP_008821601.1,5.9660300529329335
3J78H,47,61853.ENSNLEP00000015728,8.91307418503479
3J78I,46,9818.XP_007946985.1,3.899354939486707
3J78J,41,9707.XP_004400537.1,3.8876561347435583
3J78M,32,9978.XP_004587159.1,6.17404058840584
3J78N,70,9555.ENSPANP00000002283,6.274703855832442
3J78P,2,246437.XP_006143418.1,3.5399751126632775
3J78Q,56,59538.XP_005964996.1,8.120820381482439
3J78R,43,89462.XP_006071149.1,8.485123880311937
3J78S,17,9940.ENSOARP00000016247,7.027828994031928
3J78T,24,1026970.XP_008843086.1,7.23881643447171
3J78V,12,9365.XP_007531409.1,3.0507842014468207
3J78W,32,9940.ENSOARP00000017543,4.034346082529402
3J78X,29,9913.ENSBTAP00000025438,7.609716505523963
3J78Y,7,29073.XP_008708552.1,6.966381915429771
3J78Z,64,59538.XP_005980984.1,5.340428079137841
3J790,35,9778.XP_004382211.1,3.204959926367672
3J791,23,9986.ENSOCUP00000013335,8.381806504131434
3J793,5,29073.XP_008690500.1,6.916561449958878
3J794,38,9707.XP_004399554.1,9.738731543354767
3J795,88,59538.XP_005961174.1,8.433810713838366
3J796,31,9986.ENSOCUP00000013002,7.241604436572358
3J797,17,9361.ENSDNOP00000017472,6.100657979856827
3J798,3,9478.XP_008060994.1,5.524634734211793
3J799,56,29073.XP_008685020.1,7.023958314479356
3J79A,10,10116.ENSRNOP00000043828,7.522892201352887
3J79B,45,9739.XP_004332545.1,4.380056135279417
3J79C,61,51337.XP_004665837.1,7.930691258454588
3J79D,54,34839.XP_005414840.1,7.805270855903575
3J79E,2,42254.XP_004616460.1,7.838830067233585
3J79F,17,9371.XP_004701914.1,8.321122612977401
3J79G,54,109478.XP_005867149.1,5.151949536077205
3J79H,24,1026970.XP_008851901.1,7.647899760410475
3J79I,47,9707.XP_004394843.1,6.9915335820777225
3J79J,6,9478.XP_008046456.1,3.1444402943600185
3J79K,4,29073.XP_008706507.1,5.917979971593119
3J79M,47,10029.XP_007624196.1,6.008973362208999
3J79P,47,246437.XP_006165707.1,8.303955573447052
3J79Q,37,9913.ENSBTAP00000013124,6.445299494221967
3J79R,69,9597.XP_008958887.1,8.123297708657104
3J79T,35,109478.XP_005872957.1,4.661899657780279
3J79V,3,29078.XP_008137457.1,5.743251733954315
3J79W,39,9707.XP_004414785.1,6.261976988234475
3J79X,14,9305.ENSSHAP00000008367,8.204391090771166
3J79Z,14,9305.ENSSHAP00000021760,6.02094753893989
3J7A0,80,9541.XP_005582028.1,8.158580792538993
3J7A2,8,482537.XP_008567305.1,4.887545664122582
3J7A3,1,59538.XP_005953999.1,9.853896587811969
3J7A4,34,9986.ENSOCUP00000003482,8.427168456417137
3J7A5,47,9778.XP_004384550.1,4.246285617794672
St. Dev == 0, crisp alignment at N-ter
3J7A7,55,13616.ENSMODP00000024766,9.164624702476832
3J7A9,4,34839.XP_005409145.1,3.0551565543380197
3J7AA,1,9668.ENSMPUP00000014462,3.5310681668347037
3J7AC,2,885580.XP_010607285.1,6.135334921106626
3J7AD,67,29073.XP_008686777.1,5.441403899943657
3J7AE,23,29073.XP_008706314.1,3.9568563115887296
3J7AF,33,9978.XP_004582920.1,6.335385120972662
3J7AG,54,34839.XP_005411184.1,7.207432296711937
3J7AH,6,28737.XP_006899227.1,3.3723162606013344
3J7AI,32,10029.XP_007608016.1,7.567651105539288
3J7AJ,24,10042.XP_006989600.1,5.652890678770105
3J7AK,62,9668.ENSMPUP00000017410,3.4546000097072156
3J7AM,60,59538.XP_005956746.1,5.781038634894425
3J7AN,64,9593.ENSGGOP00000015506,5.6923986726983875
3J7AP,41,9606.ENSP00000321334,4.842974648924141
3J7AR,11,10090.ENSMUSP00000074978,6.424639177887218
3J7AS,17,9371.XP_004716904.1,8.435350767206478
3J7AT,69,42254.XP_004607284.1,7.146170157975878
3J7AU,36,109478.XP_005883638.1,6.089750081266308
3J7AV,24,885580.XP_010641727.1,8.359664214591376
3J7AW,47,9767.XP_007175118.1,5.927541612422672
3J7AX,20,9541.XP_005589825.1,3.8138945832916966
3J7AY,36,246437.XP_006161839.1,7.345422811101781
3J7AZ,15,9305.ENSSHAP00000012534,4.66301377641023
3J7B0,9,10160.XP_004636258.1,5.403062157129722
3J7B1,59,59538.XP_005962681.1,6.604979132344788
3J7B2,35,1026970.XP_008827154.1,3.8636868354936214
3J7B3,61,51337.XP_004670979.1,3.937191098741477
3J7B4,36,225400.XP_006756612.1,5.048364342139317
3J7B5,38,9767.XP_007179268.1,8.31365280933382
3J7B6,25,9597.XP_008970729.1,3.1308699715241337
3J7B7,24,1026970.XP_008826347.1,5.655235663379297
3J7B8,69,9601.ENSPPYP00000022092,7.1923919997669845
3J7B9,27,9940.ENSOARP00000009297,5.082788051042019
3J7BA,21,10181.XP_004840213.1,5.568173817287891
3J7BB,4,28737.XP_006887285.1,8.34971489906248
3J7BC,7,27679.XP_010348351.1,8.034367585464981
3J7BD,30,10029.XP_007616874.1,7.999618412096292
3J7BE,44,51337.XP_004671873.1,4.739710906347058
3J7BF,32,9986.ENSOCUP00000018208,8.237573232764454
3J7BG,28,9986.ENSOCUP00000007431,6.121446117000514
3J7BH,60,61622.XP_010356442.1,8.305888571725339
3J7BI,31,10036.XP_005083259.1,4.776601018751792
3J7BK,59,9606.ENSP00000417498,5.1998697098771105
3J7BM,9,10141.ENSCPOP00000014221,4.6753836252914045
3J7BN,28,246437.XP_006170343.1,6.368567070339221
3J7BQ,66,51337.XP_004673374.1,5.88888526770116
3J7BR,5,29073.XP_008695443.1,5.18516595624391
3J7BS,47,9694.XP_007083399.1,6.852482888641928
3J7BT,54,42254.XP_004602067.1,7.768960646839033
3J7BU,34,9739.XP_004321217.1,5.616587924941273
3J7BV,17,9940.ENSOARP00000003151,6.373087111004518
3J7BW,8,10160.XP_004634845.1,8.541713833867796
3J7BY,40,9694.XP_007093634.1,7.8672623028670055
3J7BZ,24,109478.XP_005877974.1,6.375460946820422
3J7C0,18,9478.XP_008047578.1,6.619093395425366
3J7C1,27,10029.XP_007637445.1,4.853378112569363
3J7C2,136,118797.XP_007459657.1,6.502193322368979
3J7C3,39,132908.ENSPVAP00000013112,6.182579935320453
3J7C4,53,34839.XP_005403370.1,6.335243129289308
3J7C5,9,10160.XP_004629168.1,5.001731625043686
3J7C6,21,9361.ENSDNOP00000017199,3.5265229965586453
3J7C7,49,9767.XP_007195921.1,5.726720492118913
3J7C8,15,9365.XP_007538587.1,6.536474668513791
3J7C9,70,28737.XP_006885697.1,6.933443868485481
3J7CA,32,10029.XP_007634878.1,6.489042338297398
3J7CB,12,9305.ENSSHAP00000008758,7.401622336758553
3J7CC,25,9818.XP_007956257.1,5.683946892310298
3J7CD,31,9986.ENSOCUP00000024032,7.043713370458022
3J7CE,45,9707.XP_004406507.1,5.2155442529907825
3J7CF,65,9612.ENSCAFP00000002509,5.912546985536017
3J7CH,52,9612.ENSCAFP00000038044,3.592574956659463
3J7CI,30,9986.ENSOCUP00000026859,6.921312792019328
3J7CJ,29,246437.XP_006157528.1,7.834621888585016
3J7CK,40,109478.XP_005881975.1,8.166172198866837
3J7CM,10,185453.XP_006834803.1,6.615103318031352
3J7CN,44,9707.XP_004402805.1,8.007757859081527
3J7CP,7,79684.XP_005352039.1,3.5364728938240346
3J7CQ,46,9707.XP_004407982.1,4.692610336893435
3J7CS,2,42254.XP_004602850.1,4.213896101383126
3J7CT,40,9694.XP_007088085.1,6.312864155851045
3J7CU,4,28737.XP_006886644.1,6.539556232494217
3J7CV,23,9940.ENSOARP00000001850,3.8264958965835936
3J7CW,21,9478.XP_008055254.1,4.383115917091408
3J7CY,7,27679.XP_003923462.1,8.062555363537552
3J7CZ,47,9767.XP_007192838.1,7.754358961520737
3J7D1,5,10181.XP_004851404.1,4.099265867176174
3J7D2,29,10029.XP_007628678.1,5.1873193168397185
3J7D3,29,10029.XP_007634139.1,6.242097479979258
3J7D4,8,10160.XP_004632663.1,8.305145617240376
3J7D6,60,59538.XP_005961025.1,6.036783823791584
3J7D7,76,13616.ENSMODP00000005545,8.469046944679407
3J7D8,29,10029.XP_007611948.1,4.230958939776817
3J7D9,34,118797.XP_007464017.1,6.596171044352879
3J7DA,36,246437.XP_006154738.1,6.535731715350643
3J7DB,30,9986.ENSOCUP00000014239,7.352630781516271
3J7DC,20,9986.ENSOCUP00000013089,5.649337106828437
3J7DE,61,59538.XP_005979774.1,7.34570774047457
3J7DF,58,61622.XP_010377669.1,6.4504163114956246
3J7DG,10,10090.ENSMUSP00000078129,8.098748160768915
3J7DH,25,1026970.XP_008836564.1,5.251469353254597
3J7DI,36,9767.XP_007189055.1,6.7249974973731765
3J7DJ,35,246437.XP_006141384.1,5.055620615648898
3J7DK,38,61622.XP_010371464.1,4.905213602903103
3J7DM,61,13616.ENSMODP00000005194,8.63392885572129
3J7DN,34,9940.ENSOARP00000013740,5.833140677813113
3J7DQ,61,42254.XP_004617945.1,7.723179705393533
3J7DR,29,10029.XP_007630644.1,6.810410421683494
3J7DS,53,89462.XP_006044591.1,7.848291924699405
3J7DT,19,9402.XP_006912420.1,4.744561553651807
3J7DU,7,27679.XP_010341908.1,6.527743583349417
3J7DV,39,118797.XP_007446060.1,4.864607425287738
3J7DW,8,10029.XP_007614445.1,5.783975576655944
3J7DY,22,9767.XP_007166378.1,5.151076750757639
3J7DZ,25,10036.XP_005075498.1,5.729073677131565
3J7E2,40,109478.XP_005877732.1,7.6584187649255755
3J7E3,13,34839.XP_005385866.1,5.028971817189168
3J7E5,32,9818.XP_007936051.1,8.033969770349312
3J7E6,38,42254.XP_004619828.1,4.817844011702056
3J7E8,2,42254.XP_004617230.1,7.82827666575719
3J7E9,35,9778.XP_004374422.1,6.457409257999891
3J7EA,56,29073.XP_008701259.1,5.5339680419617
3J7EC,46,9694.XP_007080397.1,8.171158159056901
3J7ED,33,9940.ENSOARP00000018097,5.984266735637973
3J7EE,60,61622.XP_010384516.1,3.6891605274128922
St. Dev == 0, crisp alignment at N-ter
3J7EI,57,59463.ENSMLUP00000000526,5.637586052735928
3J7EJ,60,51337.XP_004667156.1,7.150896494697316
3J7EK,56,79684.XP_005351586.1,3.346626526856859
3J7EM,50,61622.XP_010356877.1,7.0655837515131115
3J7EP,55,42254.XP_004618086.1,7.6448752740980845
3J7EQ,66,9597.XP_003819002.1,5.375293231556134
3J7ER,6,29073.XP_008688116.1,7.513246384671733
3J7ES,33,10036.XP_005079864.1,5.8577589841151525
3J7ET,33,185453.XP_006871222.1,6.4204029026745735
3J7EU,156,89462.XP_006078421.1,11.677247564864466
3J7EV,57,61622.XP_010381542.1,4.6879921695258355
3J7EW,42,89462.XP_006078227.1,8.234542499715616
3J7EX,8,27679.XP_010346461.1,7.963194695877071
3J7EY,68,9612.ENSCAFP00000022790,3.7099770511915837
